P_el_Halle;P_el_Schule;W_Halle;W_Schule
1,1;7,0;3,0;8
0,7;9,0;18,4;10
5,0;8,6;14,1;10
4,5;7,7;4,3;9
2,2;6,8;0,1;8
1,0;3,6;0,0;5
0,5;3,5;0,0;4
0,4;3,4;0,0;4
0,4;3,5;0,0;4
0,3;3,5;1,0;4
0,4;3,5;0,0;4
0,4;3,5;0,0;4
0,5;4,3;0,0;5
0,5;5,6;0,0;7
0,4;5,4;1,0;7
0,3;4,0;0,0;5
0,3;3,9;0,0;5
0,3;4,1;0,0;5
0,3;4,1;1,0;5
0,2;3,9;0,0;5
0,3;3,6;0,0;4
0,3;3,9;0,0;5
0,3;3,4;0,0;4
0,3;3,4;0,0;4
0,3;3,9;1,0;5
0,5;5,3;0,0;7
0,5;5,1;0,0;6
0,5;5,1;0,0;7
0,5;5,1;0,0;6
0,3;3,5;0,0;4
0,3;3,4;0,0;4
0,3;3,4;0,0;4
0,4;3,5;0,0;4
0,4;3,5;0,0;4
0,5;3,4;0,0;4
0,5;3,5;0,0;4
0,5;4,3;0,0;5
0,5;5,5;0,0;7
0,4;4,3;0,0;5
0,4;3,6;0,0;4
0,3;3,4;0,0;4
0,2;3,8;0,0;5
0,3;3,4;0,0;4
0,3;3,2;0,0;4
0,2;3,2;0,0;4
0,2;3,2;0,0;4
0,2;3,2;0,0;4
0,2;3,4;0,0;4
0,2;3,3;0,0;4
0,4;5,1;0,0;7
0,4;5,3;0,0;7
0,5;5,1;0,0;7
0,4;5,2;0,0;7
0,3;3,6;0,0;4
0,3;3,6;0,0;4
0,3;4,0;0,0;5
0,4;3,7;3,0;5
0,4;3,8;17,2;5
6,7;3,8;7,3;5
14,7;3,8;0,0;5
8,0;4,7;0,1;6
10,9;10,6;10,6;12
14,4;27,1;0,2;32
12,0;24,4;0,0;29
0,7;27,7;0,0;33
0,4;24,1;0,0;28
0,3;28,5;0,0;34
6,3;23,1;0,0;27
6,7;16,1;0,0;19
1,1;15,9;0,0;19
11,7;10,8;3,1;12
13,0;6,9;47,7;8
13,7;7,3;23,2;8
14,7;8,7;17,7;10
14,5;8,5;8,1;10
13,7;8,0;7,0;9
2,3;6,1;7,8;8
1,1;3,6;23,0;4
0,8;3,4;8,3;4
0,7;3,6;0,0;4
0,6;3,5;2,2;4
0,6;3,5;17,2;4
0,6;3,7;6,0;5
7,9;3,9;1,0;5
9,1;4,8;10,3;6
3,7;11,3;1,2;13
12,1;30,0;0,0;35
13,6;27,5;0,0;32
13,1;23,9;0,0;28
13,3;19,9;1,7;23
13,1;20,9;2,6;25
5,5;19,6;20,7;23
0,9;15,9;17,8;19
0,6;15,8;15,6;18
0,3;11,1;5,3;13
3,7;9,1;10,3;11
7,8;7,7;3,0;9
13,5;9,1;3,8;10
13,4;9,1;10,4;11
3,2;8,0;1,2;9
1,3;6,5;6,7;7
1,0;3,9;0,2;5
0,5;4,0;0,0;5
0,5;3,7;0,0;5
0,4;3,8;2,8;5
0,5;4,0;17,2;5
8,2;4,1;7,3;5
12,3;4,0;0,1;5
3,2;5,2;1,2;7
9,2;11,1;14,1;13
9,6;26,9;1,1;32
5,3;25,8;0,1;30
10,0;29,6;0,0;35
11,5;25,5;0,0;30
12,9;23,0;0,0;27
12,2;18,5;0,0;22
13,0;15,1;0,0;18
11,4;15,3;1,0;18
10,2;10,3;3,1;12
9,9;7,1;14,1;8
14,0;7,7;20,4;9
13,0;8,2;24,6;9
10,5;8,3;4,0;10
5,4;8,8;10,6;10
1,8;7,1;9,5;8
1,0;3,4;0,2;4
0,5;3,4;1,0;4
0,5;3,6;0,0;4
0,5;3,5;3,1;4
0,5;3,6;17,2;4
6,7;3,6;6,2;4
14,8;3,8;1,0;5
12,7;4,7;0,0;6
4,4;11,0;10,5;13
2,4;31,0;0,1;37
2,2;26,8;0,1;32
1,3;22,4;0,0;26
3,0;19,5;1,0;23
13,3;23,7;0,0;28
12,7;17,6;0,0;21
5,4;13,6;0,0;16
0,3;15,5;0,0;18
0,3;9,9;2,8;11
5,0;8,2;15,2;9
13,6;6,5;20,3;7
14,1;8,2;21,3;9
14,2;8,0;9,9;9
14,7;7,5;6,6;9
4,8;6,3;9,7;7
1,1;3,5;17,5;4
0,5;3,3;17,8;4
0,3;3,5;2,5;4
0,6;3,3;1,6;4
0,5;3,5;14,4;4
5,8;3,6;7,3;4
14,3;3,7;0,1;5
12,9;4,8;3,3;6
14,0;11,0;1,2;13
11,8;24,0;0,0;34
13,7;22,6;0,0;40
13,5;26,5;0,0;46
8,5;21,3;0,0;43
0,3;19,9;0,0;36
0,2;15,6;1,0;27
0,5;9,4;0,0;11
8,0;8,6;1,9;10
10,4;9,4;18,1;29
12,6;6,2;25,2;16
1,7;5,9;21,2;19
1,1;9,1;19,5;11
5,2;9,9;7,9;21
4,4;8,0;1,5;11
2,1;7,6;1,0;9
1,0;3,6;0,0;4
0,6;3,4;0,0;4
0,5;3,3;0,0;4
0,4;3,5;0,0;4
0,4;3,3;0,0;4
0,5;3,3;0,0;4
0,5;3,3;0,0;4
0,5;4,1;1,0;5
0,6;5,1;0,0;6
0,4;4,5;0,0;6
0,4;3,9;0,0;5
0,4;3,6;1,0;4
0,3;3,8;0,0;5
0,3;3,6;0,0;4
0,3;3,2;0,0;4
0,2;3,2;0,0;4
0,2;3,3;1,0;4
0,2;3,3;0,0;4
0,2;3,3;0,0;4
0,2;3,3;0,0;4
0,4;5,1;0,0;7
0,4;5,0;0,0;6
0,4;5,1;0,0;6
0,5;5,1;1,0;14
0,3;3,4;0,0;6
0,4;3,4;0,0;4
0,3;3,4;0,0;4
0,4;3,3;0,0;4
0,4;3,4;0,0;4
0,6;3,3;0,0;4
0,5;3,5;0,0;4
0,5;4,3;0,0;5
0,4;4,0;0,0;5
0,4;3,4;0,0;4
0,3;3,4;0,0;4
0,3;3,2;0,0;4
0,3;3,3;0,0;4
0,3;3,2;0,0;15
0,2;3,4;0,0;6
0,2;3,2;0,0;4
0,3;3,3;0,0;4
0,2;3,3;0,0;4
0,4;4,3;0,0;22
0,4;5,1;0,0;13
0,5;5,0;0,0;15
0,4;5,0;0,0;9
0,5;5,1;0,0;15
0,5;5,0;0,0;19
0,3;3,4;0,0;7
0,3;3,3;0,0;4
0,3;3,5;0,0;4
0,3;3,3;0,0;4
0,4;3,4;7,0;8
1,1;3,4;20,4;19
1,5;3,3;11,3;22
11,6;4,2;0,0;17
9,7;5,5;6,3;20
11,3;4,6;3,3;19
10,8;5,3;1,1;22
1,6;4,3;0,0;23
1,2;3,8;0,0;13
0,4;3,9;0,0;14
3,1;4,2;0,0;16
2,3;4,1;0,0;16
0,3;3,8;0,0;13
0,6;4,0;0,0;10
7,3;4,5;6,7;6
14,9;5,5;55,0;7
14,9;5,4;21,8;7
13,6;5,4;18,2;7
13,0;5,1;9,2;6
2,0;4,9;4,5;6
0,8;3,5;7,1;4
0,4;3,3;5,3;4
0,4;3,5;3,2;4
0,4;3,5;0,1;4
0,4;3,4;7,8;4
1,5;3,4;19,4;19
6,6;3,5;1,3;17
12,8;4,3;1,0;18
4,3;5,3;2,8;20
11,0;4,1;0,2;20
14,0;3,8;0,0;22
13,7;3,8;1,0;17
13,5;3,9;0,0;17
13,4;3,9;0,0;18
13,5;3,8;0,0;20
12,0;3,8;0,0;22
9,1;4,1;1,0;17
2,0;3,8;0,1;20
0,5;4,4;7,7;8
0,5;5,5;31,8;7
0,4;5,3;21,7;7
0,5;5,0;19,6;8
0,6;5,0;7,5;20
1,6;5,1;8,4;14
1,0;3,4;8,5;5
0,4;3,4;1,2;13
0,4;3,4;0,0;17
0,4;3,3;0,0;17
0,5;3,3;8,2;20
1,2;3,4;24,4;11
2,8;3,4;1,3;20
14,7;5,1;0,0;24
8,0;4,9;7,4;19
9,6;4,3;2,4;18
5,7;5,1;0,1;20
1,4;4,5;0,0;21
1,4;3,9;0,0;23
0,9;3,8;1,0;12
1,1;4,1;0,0;11
0,9;3,7;0,0;5
0,9;3,9;0,0;8
8,5;4,0;0,0;22
9,7;4,8;9,1;8
10,0;5,9;20,3;8
6,8;5,7;21,7;7
0,5;5,2;17,9;7
0,6;5,0;8,6;6
1,2;5,0;0,2;7
1,0;3,4;0,0;14
0,5;3,4;0,0;20
0,5;3,3;0,0;22
0,4;3,4;0,1;16
0,5;3,4;8,0;17
1,4;3,4;18,4;17
2,5;3,8;1,1;19
6,5;4,4;1,0;23
7,9;5,2;7,2;19
0,7;4,6;1,4;19
1,1;4,3;1,0;20
1,6;4,0;0,0;23
1,5;3,7;0,0;17
1,0;3,5;0,0;15
0,7;3,8;0,0;17
0,3;3,7;0,0;15
0,3;3,7;1,0;6
0,4;3,8;0,0;15
4,8;4,4;7,8;7
12,7;5,0;21,6;6
12,9;5,0;20,6;6
13,5;5,1;12,3;6
13,8;4,9;8,0;6
3,6;5,1;6,1;7
1,0;3,4;9,0;4
0,5;3,3;19,6;4
0,5;3,2;4,0;17
0,5;3,5;3,6;17
0,4;3,7;11,6;21
1,1;3,3;15,7;22
4,5;3,4;0,0;17
15,2;4,1;0,0;19
12,7;5,4;0,0;22
7,8;4,0;0,0;20
9,4;3,7;30,7;15
7,6;3,7;24,6;5
4,8;3,8;24,6;5
1,6;3,8;24,6;10
1,1;3,8;25,6;17
0,4;3,8;24,6;6
0,4;3,8;24,6;9
0,5;3,8;24,6;21
0,6;4,6;26,6;8
0,6;4,9;23,0;6
0,4;4,9;23,1;6
4,5;5,1;16,0;7
4,1;5,0;21,0;6
1,3;5,1;24,2;6
1,0;3,3;24,6;4
0,5;3,3;24,6;4
0,4;3,4;24,6;4
0,4;3,2;24,6;4
0,4;3,3;25,6;4
0,5;3,4;24,6;4
0,5;3,3;24,6;4
0,6;4,1;24,6;5
0,5;5,1;25,6;7
0,4;3,9;24,6;5
0,4;3,8;24,6;5
0,4;3,8;24,6;5
0,3;3,7;24,6;5
0,3;4,0;25,6;5
0,3;3,3;24,6;4
0,3;3,7;24,6;5
0,3;4,1;24,6;5
0,3;3,9;24,6;5
0,3;4,5;24,6;6
0,3;5,3;25,6;7
0,3;5,7;24,6;7
0,4;5,3;24,6;7
0,5;5,2;24,6;7
0,4;5,4;24,6;7
0,3;3,3;24,6;4
0,3;3,4;24,6;4
0,3;3,4;24,6;4
0,3;3,2;24,6;4
0,3;3,4;24,6;4
0,5;3,3;24,6;4
0,5;3,5;24,6;4
0,5;4,2;24,6;5
0,5;5,0;24,6;6
0,3;3,6;24,6;4
0,3;3,3;24,6;4
0,3;3,3;24,6;4
0,6;3,2;24,6;4
12,8;3,1;24,6;4
12,9;3,4;24,6;4
12,9;3,4;24,6;4
13,2;3,6;24,6;4
14,2;4,4;24,6;6
14,3;4,6;24,6;6
13,9;5,1;24,6;6
13,9;5,1;24,6;6
6,1;5,2;24,6;7
0,6;5,1;24,6;6
0,6;5,1;24,6;6
0,4;3,3;24,6;4
0,4;3,6;24,6;4
0,4;3,8;24,6;5
0,4;3,7;24,6;5
0,5;3,8;25,8;7
5,9;3,8;21,9;20
14,9;3,8;24,5;23
5,8;4,7;24,6;18
10,3;10,1;28,6;24
12,7;26,0;23,1;44
9,2;24,7;24,6;44
1,3;22,2;24,6;44
1,0;19,6;24,6;35
9,7;25,6;24,6;40
10,2;21,2;24,6;35
6,9;17,9;29,8;33
0,2;19,7;25,1;37
0,7;13,7;22,4;25
3,6;8,6;18,2;18
13,6;9,7;21,8;13
13,8;9,0;22,7;11
14,0;8,9;22,6;11
14,5;8,5;23,5;10
5,2;7,1;19,8;8
0,9;3,5;18,2;5
0,5;3,4;24,1;12
0,5;3,4;22,1;13
0,4;3,4;23,9;14
0,4;3,6;26,7;15
1,1;3,7;20,0;18
1,4;4,1;25,2;14
12,6;5,6;25,5;16
9,3;10,3;20,4;22
12,5;21,6;22,2;37
13,9;20,4;26,4;38
13,6;20,2;25,1;33
13,8;16,6;24,3;29
11,6;20,2;24,0;34
6,3;17,5;24,0;32
6,3;13,7;24,0;30
11,7;14,6;24,1;26
0,3;10,0;24,1;21
3,8;8,6;24,0;21
6,2;10,9;23,1;24
0,6;10,9;23,0;27
0,6;9,9;23,0;21
0,5;9,4;23,3;20
1,4;7,0;18,6;19
0,9;3,6;15,4;15
0,4;3,4;23,5;13
0,3;3,8;24,5;16
0,3;3,4;24,5;18
0,3;3,5;26,5;13
5,6;3,9;24,0;14
10,9;3,8;24,0;14
14,1;4,9;23,1;17
12,7;12,0;24,3;28
9,3;29,3;23,1;44
5,1;26,6;24,1;41
0,4;28,2;23,1;43
8,0;22,4;23,1;38
14,4;22,9;23,1;41
9,1;19,7;23,1;32
5,5;16,2;23,3;28
13,9;19,1;15,7;33
13,4;13,3;21,7;27
13,7;9,7;18,3;23
13,9;11,8;23,4;17
13,5;13,4;14,1;16
11,7;12,5;22,4;15
4,2;11,4;22,4;14
1,3;9,4;27,1;11
1,0;3,4;15,1;5
0,6;3,5;23,4;17
0,5;3,6;24,5;13
0,5;3,6;24,6;15
0,5;3,9;25,7;16
6,1;3,9;23,1;19
14,0;3,9;23,9;13
13,1;5,2;22,0;14
4,7;11,7;24,1;23
0,8;26,8;23,0;41
0,6;24,9;22,9;39
12,5;25,3;22,9;41
10,6;22,8;24,0;41
12,6;27,8;22,0;42
8,2;20,9;22,9;34
0,2;16,3;23,3;29
0,2;20,6;23,1;36
7,3;14,4;23,4;31
6,4;13,0;22,1;24
12,3;8,6;23,3;20
13,9;8,3;23,0;21
14,2;8,1;23,1;22
14,2;7,2;23,1;24
8,0;5,9;24,3;16
1,1;3,9;11,9;14
0,6;3,7;23,2;14
0,5;3,6;24,5;16
0,5;3,8;24,6;13
0,5;3,8;25,7;13
3,6;3,8;23,1;19
14,4;3,8;24,0;13
12,2;5,6;23,0;16
11,1;10,8;23,0;23
12,0;26,6;23,0;43
9,5;26,7;24,0;46
12,4;30,6;23,1;45
10,6;25,6;23,0;40
0,5;29,4;23,1;45
0,4;23,9;23,3;40
0,3;15,7;23,3;33
0,3;15,6;23,1;27
0,4;10,2;23,1;20
0,3;8,2;23,4;20
0,5;9,9;23,3;22
0,4;10,7;23,3;24
4,1;10,5;23,1;20
4,3;10,2;23,3;22
1,9;8,4;24,3;20
1,0;3,8;22,1;19
0,5;3,7;23,3;14
0,4;3,7;21,4;14
0,4;3,8;20,1;16
0,4;3,6;22,1;19
0,5;3,8;21,3;13
0,5;3,7;22,6;14
0,6;4,5;22,7;15
0,6;5,9;24,4;19
0,4;4,6;23,3;20
0,4;4,2;23,1;14
0,4;4,0;23,3;14
0,3;4,0;13,4;14
0,3;3,6;22,5;6
0,3;3,2;24,5;5
0,3;3,3;26,5;4
0,2;3,3;22,9;4
0,3;3,6;23,3;5
0,3;4,5;21,4;14
0,3;5,8;21,5;17
0,4;5,6;25,6;18
0,5;5,4;23,6;21
0,5;5,6;22,3;16
0,5;5,5;13,6;16
0,3;3,8;21,0;15
0,3;3,5;22,2;18
0,3;3,6;22,2;13
0,3;3,8;21,5;13
0,3;3,7;21,6;17
0,5;3,7;15,3;18
0,5;3,7;15,8;13
0,5;4,5;20,5;15
0,5;5,5;27,0;17
0,3;4,0;23,3;22
0,3;3,6;24,1;13
0,3;3,6;24,1;6
9,7;3,7;24,3;19
13,4;3,8;22,3;13
13,6;3,8;23,3;14
13,6;3,6;23,5;14
13,5;3,7;23,5;15
14,9;3,9;23,5;19
13,9;4,9;23,5;15
14,9;5,9;23,4;16
14,0;5,4;16,9;16
11,5;5,3;25,0;18
0,8;5,4;22,1;21
0,6;5,4;23,3;15
0,4;3,9;22,5;14
0,4;3,7;18,1;14
0,4;4,1;19,7;16
0,4;4,1;24,4;19
0,6;3,9;16,9;13
2,9;3,9;24,7;14
12,0;3,9;23,3;14
11,2;4,9;24,1;17
16,4;11,1;23,1;27
12,4;28,3;24,3;42
13,5;25,2;23,0;39
13,3;24,3;24,3;39
8,5;20,3;23,1;35
9,3;26,7;23,4;46
9,7;21,6;24,1;34
10,3;18,0;22,3;32
10,2;20,0;23,1;35
10,5;13,9;22,6;31
13,1;11,3;23,1;22
15,5;10,9;23,3;22
14,8;9,8;22,9;21
13,6;10,4;23,4;24
14,5;9,4;22,1;25
6,7;7,2;16,6;18
0,8;3,8;24,2;14
0,3;3,7;16,1;14
0,5;3,7;21,6;16
0,3;3,8;23,8;18
0,4;3,8;21,2;13
8,7;4,0;23,6;14
14,6;3,9;22,4;14
12,9;5,0;24,3;17
5,0;10,9;24,1;27
11,5;26,0;23,1;40
14,0;21,9;24,1;35
13,6;21,2;24,1;35
13,1;18,8;23,1;34
13,0;23,7;23,3;42
8,9;21,2;24,1;34
7,6;18,8;23,1;31
13,4;21,2;23,1;35
0,7;17,5;23,3;32
2,8;14,6;23,3;31
6,0;12,7;23,3;24
11,7;9,1;23,3;20
13,1;9,6;23,3;21
1,4;8,6;23,3;22
1,5;6,9;18,8;23
0,9;3,7;15,4;13
0,5;3,6;22,4;13
0,5;3,4;21,5;14
0,4;3,6;21,1;16
0,5;3,7;21,8;19
0,6;3,7;23,6;13
8,6;3,7;23,0;14
14,6;4,5;24,0;15
12,0;11,2;23,9;24
9,6;28,5;23,9;48
5,4;25,4;23,9;39
9,3;25,7;23,0;40
8,6;22,0;23,9;36
13,7;28,5;23,0;45
11,8;23,7;24,0;42
8,8;19,4;23,0;32
5,4;22,1;23,1;35
6,5;14,0;24,0;26
8,3;10,5;23,0;24
13,0;9,4;23,0;25
12,5;10,2;22,8;21
10,4;9,5;23,9;20
5,4;9,0;22,0;22
1,5;7,0;23,3;20
1,0;4,0;23,3;19
0,5;3,8;22,6;13
0,5;3,9;21,5;14
0,4;3,9;23,0;15
0,5;3,8;23,8;16
1,1;4,1;22,7;19
11,0;4,0;23,0;14
10,6;4,9;23,9;15
9,1;10,1;23,0;22
0,9;29,0;24,0;46
0,7;25,0;24,0;44
12,0;20,6;23,0;33
10,9;18,8;24,0;31
0,7;24,7;22,9;39
0,5;18,6;24,1;33
0,4;16,8;22,9;34
0,6;19,9;23,0;33
7,6;11,0;23,9;22
10,5;8,9;23,0;21
13,5;9,5;23,1;23
14,2;9,6;23,0;20
14,3;9,5;23,1;25
14,3;8,4;23,1;20
5,2;7,2;23,3;18
1,0;4,0;23,1;15
0,4;4,0;21,3;13
0,3;4,0;19,4;16
0,3;3,9;20,0;19
0,5;4,0;19,6;14
5,6;4,1;24,3;14
14,0;4,0;24,4;14
14,5;5,1;37,0;16
8,5;10,9;37,9;24
11,3;13,8;38,0;31
7,1;9,3;38,3;20
10,4;8,8;38,0;21
7,2;9,5;38,5;21
0,6;10,6;37,7;24
0,4;11,6;37,0;28
1,0;14,1;36,9;25
10,6;11,9;37,9;23
8,4;10,6;35,9;22
11,3;12,7;37,7;23
1,1;10,7;35,8;25
0,7;10,4;37,8;27
5,0;10,4;36,8;21
4,5;9,3;36,9;20
2,2;8,3;36,7;21
1,0;4,3;36,7;17
0,4;4,2;35,7;19
0,4;4,1;12,8;14
0,3;4,2;17,9;14
0,4;4,3;19,3;15
0,5;4,2;17,7;22
0,5;4,2;20,8;14
0,5;5,0;19,7;15
0,4;6,1;37,9;17
0,3;5,2;37,9;18
0,3;4,7;37,9;20
0,3;4,5;37,8;14
0,3;4,7;37,8;15
0,3;4,6;37,8;15
0,3;4,2;11,7;16
0,3;3,8;24,6;19
0,3;3,8;24,6;13
11,2;3,7;24,6;13
13,1;4,9;27,3;16
14,4;5,7;13,0;18
0,8;6,0;37,6;22
0,6;5,9;13,1;17
0,6;5,9;12,0;17
0,5;5,8;12,2;18
0,3;4,3;36,6;19
0,4;4,3;12,1;14
0,4;4,2;12,2;14
0,4;4,1;11,7;15
0,4;4,2;36,6;16
0,5;4,3;12,0;19
0,5;4,2;15,5;14
0,5;4,9;20,8;16
0,4;6,2;37,0;19
0,3;5,6;14,1;21
0,3;4,2;36,8;14
0,3;4,2;38,7;14
0,3;4,2;38,1;15
0,3;4,2;12,1;16
0,3;4,1;37,8;19
0,3;4,1;37,7;14
0,3;4,3;38,3;14
0,3;4,4;13,2;15
0,3;6,0;37,7;19
0,3;5,9;37,8;22
0,3;6,0;36,8;17
0,4;5,9;37,7;17
0,5;5,9;36,7;18
0,5;5,8;11,0;21
0,3;4,4;12,0;15
0,3;4,2;15,4;15
0,3;4,3;20,5;14
0,3;4,4;20,2;22
0,4;4,4;22,1;14
1,1;4,2;16,8;14
1,5;4,3;37,9;14
11,6;5,4;38,0;16
9,7;11,4;37,0;25
11,3;29,1;37,9;49
10,8;26,9;38,0;41
1,6;27,3;38,0;42
1,2;22,7;37,9;37
0,4;28,3;36,9;42
3,1;23,6;37,8;39
2,3;19,2;37,8;37
0,3;18,8;37,8;31
0,6;12,9;37,8;24
7,3;9,7;36,3;21
14,9;9,0;12,3;23
14,9;9,3;12,0;25
13,6;9,0;36,7;20
13,0;9,4;36,6;20
2,0;7,4;37,0;19
0,8;3,9;12,5;16
0,4;3,6;7,1;18
0,4;3,7;23,4;4
0,4;3,8;22,6;16
0,4;3,7;23,4;18
1,5;3,9;14,6;13
6,6;3,9;12,3;14
12,8;4,8;37,8;16
4,3;10,2;38,1;23
11,0;28,8;36,8;48
14,0;25,9;37,7;39
13,7;29,6;37,7;44
13,5;23,6;37,7;37
13,4;23,8;35,7;39
13,5;20,1;12,1;38
12,0;17,6;12,1;29
9,1;20,0;13,1;33
2,0;12,0;12,1;24
0,5;9,7;12,1;23
0,5;9,8;13,3;25
0,4;9,0;36,9;20
0,5;9,5;12,0;20
0,6;8,6;12,1;21
1,6;7,0;12,2;20
1,0;3,8;12,3;19
0,4;3,6;11,7;13
0,4;3,7;10,1;13
0,4;3,9;18,9;14
0,5;3,9;18,1;16
1,2;4,0;15,7;19
2,8;4,1;36,7;13
14,7;4,9;37,7;15
8,0;12,3;37,7;24
9,6;26,1;37,8;42
5,7;21,9;38,0;40
1,4;23,9;13,2;37
1,4;21,7;37,7;35
0,9;21,1;37,7;35
1,1;19,5;37,0;34
0,9;13,5;12,6;30
0,9;13,7;12,1;25
8,5;12,9;12,1;24
9,7;13,2;12,0;25
10,0;10,5;13,0;23
6,8;9,4;36,7;25
0,5;10,0;12,1;20
0,6;9,1;12,0;20
1,2;7,0;12,2;18
1,0;4,1;36,6;16
0,5;4,0;11,1;19
0,5;4,0;13,9;13
0,4;3,9;14,9;15
0,5;4,2;21,3;16
1,4;4,1;14,0;19
2,5;4,1;37,8;14
6,5;5,2;37,8;15
7,9;10,9;38,0;23
0,7;30,8;36,9;48
1,1;27,9;36,7;47
1,6;19,8;36,7;33
1,5;20,9;12,0;34
1,0;20,5;36,6;36
0,7;18,6;36,7;36
0,3;19,2;36,7;31
0,3;18,8;12,0;31
0,4;11,9;36,6;24
4,8;9,9;12,0;23
12,7;9,8;37,7;26
12,9;9,0;36,7;20
13,5;8,7;36,6;20
13,8;6,8;12,0;18
3,6;6,4;12,0;19
1,0;4,3;12,0;16
0,5;3,9;36,6;17
0,5;3,8;10,1;13
0,5;4,1;15,3;14
0,4;3,9;27,0;14
1,1;4,0;36,9;16
4,5;4,0;36,8;19
15,2;5,1;37,7;15
12,7;11,0;37,9;22
7,8;25,9;38,0;41
9,4;23,3;37,9;39
7,6;27,3;37,9;47
4,8;21,9;37,8;35
1,6;20,9;36,8;34
1,1;15,6;37,8;28
0,4;11,5;35,7;25
0,4;11,0;12,0;27
0,5;8,8;12,1;20
0,6;8,9;36,6;21
0,6;10,4;36,7;20
0,4;9,8;12,0;22
4,5;9,8;12,0;26
4,1;8,8;36,7;20
1,3;7,5;12,0;12
1,0;3,9;36,7;13
0,5;3,8;12,1;13
0,4;3,8;30,6;13
0,4;3,8;24,7;19
0,4;3,7;23,5;13
0,5;4,0;15,6;14
0,5;3,8;19,8;13
0,6;4,7;20,2;14
0,5;6,2;38,1;18
0,4;5,8;39,6;16
0,4;5,8;37,7;19
0,4;5,9;38,1;16
0,3;6,5;39,4;22
0,3;5,6;37,7;16
0,3;5,7;38,0;16
0,3;5,9;38,9;16
0,3;5,2;38,4;15
0,3;5,0;13,0;16
0,3;5,4;37,9;15
0,3;5,5;36,9;18
0,3;5,5;37,9;16
0,4;5,6;37,9;21
0,5;5,4;38,0;16
0,4;5,5;38,3;16
0,3;3,9;35,9;15
0,3;3,8;13,2;13
0,3;4,0;36,7;16
0,3;3,8;33,9;13
0,3;3,8;16,6;18
0,5;3,9;11,0;13
0,5;3,9;14,2;13
0,5;4,7;17,6;15
0,5;5,9;17,3;17
0,3;4,9;39,1;17
0,3;3,9;38,0;13
0,3;3,7;37,9;18
0,6;3,7;37,8;13
12,8;3,7;37,8;14
12,9;3,6;35,7;13
12,9;3,8;12,0;14
13,2;3,8;9,2;16
14,2;3,7;20,9;18
14,3;5,1;37,1;15
13,9;5,7;37,8;16
13,9;5,7;36,8;17
6,1;5,9;36,7;19
0,6;5,7;12,2;16
0,6;5,8;37,1;21
0,4;4,2;36,8;14
0,4;4,2;10,0;14
0,3;4,2;17,5;15
0,3;4,2;21,6;16
0,4;4,3;24,8;19
1,0;4,1;36,8;13
1,4;4,3;37,7;14
12,7;5,5;37,8;16
13,4;11,0;37,9;24
8,8;27,8;37,8;47
9,1;26,1;36,8;40
6,8;25,2;37,7;39
5,0;22,2;37,8;36
1,0;25,4;12,0;41
6,5;21,5;12,0;40
13,4;16,2;12,0;28
13,0;19,4;12,1;32
14,1;12,7;12,2;25
14,7;10,2;12,2;23
14,5;13,1;12,1;30
13,7;10,6;12,2;21
14,2;10,3;12,2;21
14,9;9,5;12,2;21
1,7;6,9;12,0;20
1,0;4,1;11,1;19
0,5;3,9;13,1;13
0,3;3,9;10,6;13
0,4;3,6;21,8;14
0,3;3,8;25,4;16
1,1;4,1;36,9;19
7,1;4,1;36,5;14
13,6;5,1;37,1;15
5,8;11,2;12,5;23
10,8;26,6;37,8;43
13,0;23,8;36,8;42
10,8;27,5;36,7;41
4,4;21,7;11,8;35
4,4;19,4;36,7;33
3,4;15,9;11,0;30
7,1;14,9;12,2;32
12,2;16,8;11,1;29
0,4;14,7;15,7;26
2,9;13,3;11,1;23
5,5;14,3;13,4;20
0,4;14,1;12,5;28
0,5;12,5;14,5;29
0,6;12,9;35,8;24
1,4;7,0;17,4;18
0,9;3,6;13,7;11
0,4;3,6;26,0;4
0,3;3,6;18,2;2
0,3;3,6;18,2;2
0,4;3,6;18,2;2
0,9;3,6;18,2;2
1,4;3,6;18,2;2
6,3;4,2;19,2;3
13,4;11,6;14,6;24
0,8;30,2;37,0;45
0,9;27,3;37,4;42
1,2;32,5;12,1;50
0,8;24,6;35,7;44
13,1;23,0;36,7;36
13,6;21,1;14,7;34
14,0;17,6;12,8;31
14,0;20,1;14,4;33
14,1;17,8;17,3;32
13,9;14,6;15,2;29
13,9;14,5;42,6;20
13,9;12,2;16,9;15
10,6;9,3;15,4;11
3,2;8,4;11,0;10
1,7;6,7;29,0;8
0,9;3,3;13,7;4
0,4;3,3;36,9;5
0,3;3,3;33,8;5
0,3;3,2;18,2;4
0,5;3,5;29,6;5
1,2;3,7;14,5;7
4,9;3,6;13,8;16
14,5;5,0;36,9;20
6,7;11,4;37,9;23
0,9;29,7;37,0;45
0,6;28,2;36,8;45
11,1;27,5;36,8;47
7,2;25,7;35,8;39
12,8;30,2;36,7;46
6,7;24,5;13,1;46
0,4;23,8;11,8;37
0,5;24,2;17,7;39
8,0;15,6;13,6;30
10,1;13,0;12,3;28
13,9;12,0;36,7;17
13,9;11,1;35,9;13
14,2;11,0;14,7;13
14,5;7,5;32,8;9
7,9;6,8;23,4;8
0,9;3,2;36,0;4
0,3;3,2;36,7;4
0,5;3,2;13,6;4
0,4;3,3;24,6;4
0,4;3,4;29,6;5
6,5;3,6;11,3;7
13,4;3,8;36,8;16
5,2;4,8;12,0;20
9,2;10,9;38,0;22
